cduid,date,avg_temp,min_temp,max_temp,avg_precip
3501,2018-01-31,-13.416926943459735,-20.311139309628675,-6.456990322984924,5.2709794732695965
3501,2018-02-01,-2.935313943495542,-10.719887340208404,4.922424535395853,0.7241070469438178
3501,2018-02-02,-16.044641386471874,-19.121970002148462,-12.916369910838974,0.27495233107745193
3501,2018-02-03,-11.320586484405773,-20.182743402442078,-2.436207344147241,3.817313218390805
3501,2018-02-04,-3.793600950692877,-8.263094854441936,0.6981151752784044,5.826812985641136
3501,2018-02-05,-11.60848171124718,-15.576932046048624,-7.6066980431124005,2.5812947595516884
3501,2018-02-06,-8.935066199376946,-13.409866571776414,-4.430602776882586,1.4814863304329144
3501,2018-02-07,-14.250898324202387,-19.77183908045977,-8.72345915243313,10.933422404841194
3501,2018-02-08,-14.580771744190214,-22.897504431195607,-6.215924329501916,0.0
3501,2018-02-09,-11.845552690944247,-17.607571973359118,-6.027977852973825,0.8770376785906112
3501,2018-02-10,-6.486259489024958,-8.67619194686146,-4.2185492534106785,7.307283945643999
3501,2018-02-11,-5.344099124503168,-9.385073808500731,-1.2401280570773805,4.6685550721523965
3501,2018-02-12,-8.408532065742829,-13.34726854835822,-3.429021421921437,0.10848171124718016
3501,2018-02-13,-13.190828096465786,-22.1702599634762,-4.184561311633901,0.03616057041572671
3501,2018-02-14,-3.4632782072773067,-11.679669243663838,4.8014185994145455,0.6666666666666666
3501,2018-02-15,-0.1816391036386534,-6.649724369719866,6.301418599414546,1.153664089669494
3501,2018-02-16,-2.3722721291223547,-6.294443549253411,1.6100675421634978,1.386059861424428
3501,2018-02-17,-9.205213368782898,-16.783492453539587,-1.5482140938876354,0.06666666666666668
3501,2018-02-18,-1.8495602374046625,-7.638850171876679,3.979561445912557,0.0
3501,2018-02-19,-0.05858779138468151,-6.554778977333764,6.417266892254808,9.137667176925557
3501,2018-02-20,4.168895916138504,0.9849169262720664,7.275097128227164,12.997302341819749
3501,2018-02-21,4.753372632219715,-0.061601228202098415,9.485956019264512,4.1105598972320685
3501,2018-02-22,-4.541810568625345,-6.5746983206216205,-2.5089228166290685,0.02410704694381781
3501,2018-02-23,-2.573263553192251,-8.077534509614349,2.975451847674293,3.068795654742722
3501,2018-02-24,0.5746560228452752,-1.8397791563719696,3.0020871378952267,1.2090338203172557
3501,2018-02-25,2.1077416120600136,-3.045488013392058,7.226695491817954,4.057098641100011
3501,2018-02-26,1.996230350556809,-1.06885048519354,4.9825909961685815,0.0
3501,2018-02-27,1.9837312457478429,-3.9402381655745335,7.828980466931642,0.0
3501,2018-02-28,5.602427086690298,0.8204795090772371,10.361210029720342,0.0
3501,2018-03-01,2.1386888136928417,-0.8560568625344649,5.067710235614281,0.012996831023740468
3501,2018-03-02,-0.5313473520249221,-1.576734208830164,0.5483152504744512,0.14841909263436814
3501,2018-03-03,1.0110099545242954,-1.3639405861710887,3.3405736384144373,0.9371029827765244
3501,2018-03-04,-1.2018848247215956,-3.2130970924195226,0.8648829985318867,0.8352181580549289
3501,2018-03-05,-1.0447470190138577,-3.8361605704157262,1.8096629158162358,0.0
3501,2018-03-06,-0.329660364521789,-1.9576426934507825,1.3427664088516489,0.7627009703870806
3501,2018-03-07,-0.756595543739034,-2.199255424857665,0.7240103663121711,3.4069970369176783
3501,2018-03-08,-1.5641375281985177,-2.555753392774017,-0.4873030579725714,7.217978569126651
3501,2018-03-09,-2.2593243098077127,-5.993600950692878,1.5490598256167865,1.3754856411358185
3501,2018-03-10,-2.532790176173596,-6.4225212160275005,1.3634392791921794,0.0
3501,2018-03-11,-1.1592249436029651,-3.715083073727933,1.4669701364271135,0.02410704694381781
3501,2018-03-12,-1.6727257671787157,-5.0251141368568035,1.7129959358327067,2.6519307032620762
3501,2018-03-13,-0.8875427453718623,-2.117850109213306,0.38165305976295344,10.72449018870627
3501,2018-03-14,-0.4966305009489025,-2.1657242543058692,1.1946854746302862,7.5595185662620406
3501,2018-03-15,-0.8967271815805492,-3.5715765656891185,1.8235090593332608,0.0
3501,2018-03-16,-6.257637322304579,-9.128819108747807,-3.3123480413220183,0.02410704694381781
3501,2018-03-17,-9.024351657893792,-12.2797561499624,-5.757836054714076,0.0
3501,2018-03-18,-11.594098676907654,-18.99574381422996,-4.110063066208329,0.02410704694381781
3501,2018-03-19,-9.33834349375157,-15.484977127869088,-3.117602365094711,0.0
3501,2018-03-20,-7.482986670605508,-14.379819484728039,-0.541709412038529,0.0
3501,2018-03-21,-4.610362955204639,-12.015672109428152,2.8097275933684247,0.0
3501,2018-03-22,-0.5425596197228488,-5.9761964228166295,4.902188294482042,0.0
3501,2018-03-23,0.2368039889712465,-4.555215606760481,5.051045806925198,0.0
3501,2018-03-24,-4.029560103126006,-6.631646345830201,-1.0450833870447953,0.0
3501,2018-03-25,-1.3460266945966268,-6.91403950478032,4.104376588964086,0.0
3501,2018-03-26,-0.13016167150069824,-6.4125138754610225,6.153132944820424,0.0
3501,2018-03-27,1.3470693683532071,-4.254475507573317,6.870836466501952,3.4660650982919754
3501,2018-03-28,3.9425596197228487,1.1777777777777778,6.662897017223475,0.2269342840262112
3501,2018-03-29,4.372122408421958,1.034818007662835,7.6242082035306336,14.664788108282304
3501,2018-03-30,3.509575187094926,0.4888421151573746,6.519197147921367,0.8587784670748739
3501,2018-03-31,2.534818902853869,-3.0767944104271856,8.098317488452034,1.491315080388155
3501,2018-04-01,0.846030275360762,-2.4324421706592187,4.080058276936299,0.022222222222222227
3501,2018-04-02,-0.6623538600637376,-6.0433599205070365,4.792759694918897,0.0
3501,2018-04-03,2.243699869302109,-1.96771023561428,6.4097231174132565,10.08018405127654
3501,2018-04-04,1.4825388512908653,-3.7987599366204745,6.780503858273356,8.096662951623879
3501,2018-04-05,-5.880502963082322,-10.560065304185914,-1.1611088731335268,0.0
3501,2018-04-06,-1.4662291420489133,-6.101544875926522,3.2311405628961225,0.6181126239839582
3501,2018-04-07,-0.44777209331471335,-3.2171657356679915,2.3735068213556767,0.0
3501,2018-04-08,-1.7727212912235473,-4.531301921079958,1.0626947040498442,0.0
3501,2018-04-09,-1.8990575876392024,-6.4907737136104835,2.726934284026211,0.0
3501,2018-04-10,1.018452572779031,-3.809723117413256,5.812352517277187,0.35744038027715114
3501,2018-04-11,2.206394573351953,-3.0690572743223403,7.414237341998782,0.4111111111111112
3501,2018-04-12,3.6514860171160533,-1.2154787481648583,8.456396811329538,6.31686316109858
3501,2018-04-13,5.286158332438141,1.8898313012496868,8.614876284599132,8.039831077451929
3501,2018-04-14,-1.7156253356966378,-4.9277755398001934,1.5187470906291405,6.1452145325312415
3501,2018-04-15,-2.9602667221685106,-5.470537472696673,-0.3758884771010134,6.378098256167866
3501,2018-04-16,-0.7135381978014109,-3.6417593189386617,2.2591273677802843,19.30729647831848
3501,2018-04-17,1.0489586690299708,-0.08343225194256454,2.148958669029971,1.7387837039424214
3501,2018-04-18,3.0956658076676087,-0.6323876003903025,6.823719215725522,0.6782506442492933
3501,2018-04-19,1.1536698356429262,-0.5859604952196799,3.4191926719661967,0.0
3501,2018-04-20,4.010770267125005,-1.17861903355176,9.182550041178787,0.0
3501,2018-04-21,5.116264278296988,-2.062860538188849,12.22966484047696,0.0
3501,2018-04-22,5.647073844308376,-3.790231451641779,15.062156918036303,0.0
3501,2018-04-23,8.142458463136032,-2.7575005818741722,19.030363984674327,0.0
3501,2018-04-24,11.342999829913705,2.581730493787374,20.07554852830594,0.1796661832635084
3501,2018-04-25,10.522222222222222,8.020429089761791,12.968459799127098,11.227672082873216
3501,2018-04-26,8.788650096680632,5.6189538797579415,11.891679646936655,2.795679136677767
3501,2018-04-27,8.938786389515524,2.3236012640097403,15.504914374977622,5.849728309521253
3501,2018-04-28,8.349799924803952,5.0661653596877585,12.377878934364595,3.52630116016758
3501,2018-04-29,5.7733638145880315,3.3779756149962403,8.150200075196048,6.391559243742614
3501,2018-04-30,9.661517080244924,3.9255961972284887,15.378886024277582,1.1141361854119671
3501,2018-05-01,10.317563232896882,0.8178501092133063,19.972046064047962,0.13333333333333333
3501,2018-05-02,17.659517671071008,10.270459367278976,24.99763311490673,1.4052223206932355
3501,2018-05-03,14.269030999024244,10.361308347302492,18.132309206301557,8.237745919754477
3501,2018-05-04,14.725854236043975,7.386066127761666,22.03230901099295,2.217310532817703
3501,2018-05-05,13.818410722598205,5.736362883589357,21.881906622623266,0.0
3501,2018-05-06,14.007543774841551,8.259968623554265,19.744007815017728,0.0
3501,2018-05-07,10.473677131449852,4.673915923658108,16.184549450352705,0.0
3501,2018-05-08,12.608780705052464,3.268344702259462,21.938105596734342,0.0
3501,2018-05-09,16.436060309019943,5.7762329018512535,27.013497242811624,0.3863651215669424
3501,2018-05-10,15.879413515594228,10.709868362158485,21.048958669029968,1.8161675976653413
3501,2018-05-11,6.4222258029863575,0.6102743312922977,12.204514224585528,0.0
3501,2018-05-12,8.97117999606116,-0.093261001897805,17.983735721703013,0.0
3501,2018-05-13,12.356198974111075,2.4231089089411677,22.24390218247574,0.0
3501,2018-05-14,17.323862883589356,9.377874458409424,25.240188258674397,1.220592303147492
3501,2018-05-15,15.259029791957607,10.776241853761592,19.712154680058728,2.2108575482507966
3501,2018-05-16,13.539933800623054,3.63492364020482,23.42639202205751,0.0
3501,2018-05-17,14.894854889533427,10.028694900991873,19.731351827980088,0.0
3501,2018-05-18,10.680810908797936,3.74896314498514,17.571884511404733,0.0
3501,2018-05-19,12.249900186199731,6.204215230780249,18.25481098041321,14.299329725713468
3501,2018-05-20,14.331998827299747,10.523223493393493,18.07872019013858,3.537498657213449
3501,2018-05-21,15.722217746267054,6.872504207397858,24.516375729580695,0.0
3501,2018-05-22,15.155352347190895,11.204210754825079,19.08888441293372,3.6908173541733813
3501,2018-05-23,16.6031707666416,9.334523489812726,23.854208516847496,0.0
3501,2018-05-24,16.304813218390805,6.236504995165969,26.328676997171197,0.0
3501,2018-05-25,20.414436074408282,14.88689395567014,25.893863465463532,3.264980574354567
3501,2018-05-26,18.95040149317865,15.343699869302108,22.538551178071398,1.1186504099974934
3501,2018-05-27,18.467913443978947,13.417611317005047,23.480269542020267,0.7541518960146095
3501,2018-05-28,19.90000089519104,14.126093028252228,25.648016256669177,4.045433630536757
3501,2018-05-29,20.067416612955203,14.27698642890393,25.79862095821248,0.0
3501,2018-05-30,20.18229647831848,10.572472204318403,29.73562278440219,0.0
3501,2018-05-31,22.86572067354173,19.110164222795145,26.57316239660544,1.88556124001862
3501,2018-06-01,23.317414374977627,18.061462249794108,28.53636288358936,0.022222222222222227
3501,2018-06-02,18.679868496437138,12.29771950084148,25.044407965409818,0.0
3501,2018-06-03,17.378619928742793,11.158529380169725,23.538542226161066,23.19322855122283
3501,2018-06-04,14.781648583807785,11.459426361585562,18.069595060335875,13.229747068412475
3501,2018-06-05,12.329861782504384,10.238983331542952,14.379966072259819,4.730501620295772
3501,2018-06-06,14.056902594263615,10.479124816485838,17.568956117735528,1.0964335589214738
3501,2018-06-07,15.308983913417125,10.129963834282236,20.4176670426469,0.0
3501,2018-06-08,17.25044244816844,11.536403838579151,22.923706896551728,0.0
3501,2018-06-09,17.173810291116126,10.97782320872274,23.34663273892648,0.0
3501,2018-06-10,14.253133840011456,6.712159156013893,21.745051383965336,0.0
3501,2018-06-11,14.300725999928384,7.302086466501953,21.231756454327353,0.12996831023740466
3501,2018-06-12,16.787391895385593,7.344995705004712,26.20756586354425,0.0
3501,2018-06-13,17.761853448275858,14.24454560103126,22.25788148565904,5.801136668815127
3501,2018-06-14,15.224085817952359,13.042959770114946,17.458421412420467,4.072327917126781
3501,2018-06-15,17.81363935438823,10.418052422386936,25.17683536541697,0.022222222222222227
3501,2018-06-16,19.601418599414547,11.882663230670435,27.28297930896445,0.0
3501,2018-06-17,21.94622453181509,14.322755532280588,29.499356581444484,0.07148257063057258
3501,2018-06-18,24.346633634117516,19.29384869481148,29.373526067962903,5.569025718838401
3501,2018-06-19,18.30724478103627,12.610917749847815,23.936905145558057,0.022222222222222227
3501,2018-06-20,18.93908612508027,10.883136097141952,26.983925041907483,0.91016537816808
3501,2018-06-21,15.75873169334336,10.345436763705376,21.105359956314675,0.0
3501,2018-06-22,16.76300175457443,6.773070191928957,26.724212679485802,0.14781394349554194
3501,2018-06-23,17.74460132667311,13.6523064596985,21.79150933684248,3.755093413184373
3501,2018-06-24,18.50774519282415,13.326745398718087,23.625748603501982,2.2845698159487235
3501,2018-06-25,15.933240233465822,9.583041053460807,22.220443030042613,0.0
3501,2018-06-26,15.542766408851648,6.473483770186558,24.55555107960039,0.0
3501,2018-06-27,17.628621271529344,10.800946888315966,24.367406765853833,4.613638906792709
3501,2018-06-28,20.322622372614315,15.620636391305904,24.991275020589395,0.24831525047445124
3501,2018-06-29,24.010086984079326,16.996138674139118,30.93900773099152,0.13624892625117802
3501,2018-06-30,25.95521113080532,20.010463216600424,31.855514600565762,0.022222222222222227
3501,2018-07-01,28.07460522075411,22.354167561857704,33.76632224191643,0.0
3501,2018-07-02,27.930804194865186,21.46110887313353,34.327334434418304,0.06666666666666668
3501,2018-07-03,25.6858602338239,18.631788457406813,32.66959506033587,0.0
3501,2018-07-04,25.28953230744441,16.08387783327962,34.43963122605364,0.0
3501,2018-07-05,26.96855813255273,20.256501288498587,33.66950386549576,0.0
3501,2018-07-06,19.84988115789737,16.619620205659384,23.080142110135352,0.0
3501,2018-07-07,19.07683626060801,9.392805125863859,28.71275266766928,0.0
3501,2018-07-08,21.387100744798946,13.341313737601602,29.388443307551835,0.0
3501,2018-07-09,23.70037677732741,15.399811812391427,31.97871952004117,0.0
3501,2018-07-10,23.097521663623024,17.365277330182266,28.76404174275791,0.0
3501,2018-07-11,18.69445026318616,10.665333055824114,26.69484683281412,0.0
3501,2018-07-12,20.62976599706377,12.651086761914993,28.54083615318509,0.0
3501,2018-07-13,21.364883893722922,13.344890025781504,29.35898525620367,2.2004117878755327
3501,2018-07-14,24.302387026891537,18.8582861120063,29.686319690621968,1.7621461757439036
3501,2018-07-15,25.330131731326,18.32015055008685,32.25178898861224,0.0
3501,2018-07-16,25.432203403461372,17.0839923920736,33.746516116579805,1.933521520941903
3501,2018-07-17,24.311115587066283,19.377386579296022,29.212453673864,0.6257922440648834
3501,2018-07-18,18.033338704479533,11.575800748379704,24.464984155118703,0.0
3501,2018-07-19,19.61845257277903,10.362101192394457,28.840528207469482,0.0
3501,2018-07-20,22.158828373975002,13.018295690550366,31.30030346976045,0.0
3501,2018-07-21,23.8212764892792,16.589913015920672,31.01205684405415,0.4773833053950145
3501,2018-07-22,20.57609884699395,15.393605426648044,25.75303626418878,8.165259426361585
3501,2018-07-23,25.41158397758263,19.55169422969468,31.19755727355367,18.77738580733401
3501,2018-07-24,24.460570191928955,21.817809154223514,27.085721703011426,20.19934024420811
3501,2018-07-25,22.68909030687148,20.62043855408745,24.729021421921438,37.418302628280884
3501,2018-07-26,24.031548770007518,18.854957567945,29.18036174669675,0.5446476528091094
3501,2018-07-27,22.271581041644286,17.026538609589284,27.50456995022738,1.9333333333333331
3501,2018-07-28,20.746130536756546,16.018052422386933,25.456599124503175,5.312683961757438
3501,2018-07-29,20.398413273892647,14.886801750993662,25.915579904751677,2.473461390410713
3501,2018-07-30,21.47589205786515,14.96794902782254,27.977336672395893,0.0
3501,2018-07-31,22.252185161313424,16.756396811329534,27.707199350091308,0.2517885916854657
3501,2018-08-01,24.09885527446557,20.77221998424464,27.415321865936193,0.28060501486017114
3501,2018-08-02,24.154913032191075,20.01572649228345,28.26820706663802,0.0
3501,2018-08-03,23.64632837397501,18.829462527303324,28.456695805134817,0.0
3501,2018-08-04,24.100100261395784,18.69434552583521,29.466023248111142,0.0
3501,2018-08-05,24.743025845029894,18.29141000942397,31.090029138468147,0.31111111111111106
3501,2018-08-06,26.87420596555305,21.247813943495537,32.4441000196942,18.615433764815414
3501,2018-08-07,24.237304400759125,20.189932457836505,28.244844594836536,2.3066436602570985
3501,2018-08-08,22.337948714505682,18.976095266229816,25.66741124180901,3.3932480216278167
3501,2018-08-09,22.908283874028715,18.448117413255986,27.29161496938447,0.11582317291510008
3501,2018-08-10,19.36524806725212,12.98896728297764,25.708195518193268,0.0
3501,2018-08-11,20.824010366312173,13.850746813119919,27.797273919504427,0.0
3501,2018-08-12,21.015928805457087,13.772026622981345,28.21538654348838,0.0
3501,2018-08-13,22.185320657428303,16.120742023847892,28.221178653274606,0.0
3501,2018-08-14,23.36225359866796,19.116871217817884,27.57524505854549,2.294342840262112
3501,2018-08-15,22.294847728005166,18.22946252730333,26.288953566441077,1.7740072331435528
3501,2018-08-16,20.215288967665703,15.143308670820355,25.22521529344363,0.025993662047480937
3501,2018-08-17,20.74067569019229,16.667112248003722,24.777235515809068,1.665509856053282
3501,2018-08-18,20.01592432950192,15.348655199269526,24.61558438070684,0.0
3501,2018-08-19,19.99097602678412,12.827481021950085,27.13319122175672,0.0
3501,2018-08-20,20.642361782504388,13.342605050667812,27.907842768646827,0.0
3501,2018-08-21,19.65430967343431,15.129701319511582,24.156695805134817,14.842695241164465
3501,2018-08-22,19.035469482937657,15.787628236115587,22.28792342535897,4.077277813585419
3501,2018-08-23,17.877878039173567,10.218153578973752,25.51999297275039,0.0
3501,2018-08-24,20.9534265674795,13.923762622193575,27.909925430586885,0.0
3501,2018-08-25,21.894042056074767,15.702022460343034,28.08700406416729,1.5792633472983133
3501,2018-08-26,22.81592343431088,17.84841640706127,27.77693204604863,0.8146811329537723
3501,2018-08-27,20.41562533569664,15.011754529666634,25.831549665198555,1.5671576789486876
3501,2018-08-28,25.48794647652809,20.270238478891393,30.628819108747805,0.0
3501,2018-08-29,24.7757926916604,19.254957567945002,30.26979289755434,8.927985462097611
3501,2018-08-30,16.13435746036512,11.560519402536965,20.69708440708216,0.0
3501,2018-08-31,16.670238478891395,9.3443477638128,23.90724030508111,0.0
3501,2018-09-01,22.427678859168548,17.433976751888853,27.365825410892683,0.022222222222222227
3501,2018-09-02,23.55114696351201,19.711515737458374,27.34633374512121,3.3516547606259173
3501,2018-09-03,25.84945997600889,20.257343699645507,31.409185331399733,0.022222222222222227
3501,2018-09-04,21.077983671715547,15.597076082285962,26.552392845633264,0.04444444444444445
3501,2018-09-05,25.401784563325812,18.16438169155297,32.60218381852687,0.8333333333333334
3501,2018-09-06,20.118805949439608,16.010673138897847,24.215827648870267,0.04444444444444445
3501,2018-09-07,15.432596814910305,7.582498791492102,23.24286308948329,0.0
3501,2018-09-08,12.43889560282164,7.319302780463349,17.48165305976295,0.0
3501,2018-09-09,10.586061651806496,4.1935087460163984,16.956392335374368,0.0
3501,2018-09-10,11.473809395925093,6.972127779568161,15.96993500913095,8.674360609804133
3501,2018-09-11,15.881167567393682,12.3504708711317,19.400753152544556,0.5644068069227305
3501,2018-09-12,18.170809608827128,12.270432831499713,24.02730690664608,0.0
3501,2018-09-13,19.01175676764422,11.172568884950046,26.817611317005053,0.0
3501,2018-09-14,20.371181786443227,11.994048770007515,28.74558693200129,0.0
3501,2018-09-15,23.397269443549252,16.465319627958607,30.30793944927848,0.0
3501,2018-09-16,23.23710387796756,16.41383719160669,30.02336694775665,0.0
3501,2018-09-17,22.76026672216852,16.41353819780141,29.04399886310739,0.0
3501,2018-09-18,19.67088726859312,15.129815903963909,24.174955016650554,0.0
3501,2018-09-19,13.866371253625527,10.679073566799156,16.991614969384468,0.06666666666666668
3501,2018-09-20,13.003013012288491,8.569114714019173,17.425235234510712,8.751599594672841
3501,2018-09-21,19.95605596734343,12.317809154223509,27.565582142729248,37.371077944283314
3501,2018-09-22,11.636266202957716,7.595094576932717,15.676495416621904,0.046329269166040035
3501,2018-09-23,10.67956681705876,4.583275369713896,16.70552131449851,0.0
3501,2018-09-24,10.146434901708023,5.256300130697892,15.025458561607044,6.034775486088733
3501,2018-09-25,13.840679270956425,7.778623509506929,19.824014842267346,9.391784384287606
3501,2018-09-26,18.053742483758246,12.892512530544504,23.21158397758263,5.617179981152058
3501,2018-09-27,11.458184955419489,5.07475270347692,17.807341461667914,0.0
3501,2018-09-28,15.119092410570412,9.28640160060157,20.91477960396749,4.285602195008416
3501,2018-09-29,12.28397898986644,7.9568468686217635,16.600942412360798,0.9037696494431912
3501,2018-09-30,8.851486912307086,5.482834264332008,12.166468829448204,2.276980162566692
3501,2018-10-01,9.39191485838078,6.303227387474487,12.43343001396498,5.739618693379168
3501,2018-10-02,8.617711578400831,7.103029550256026,10.104615381172342,6.392397813943495
3501,2018-10-03,12.190385882392187,8.650197236191381,15.708352306370768,1.4743893183884176
3501,2018-10-04,17.162962128983295,10.090621064658444,24.168636526641478,2.5864461624425594
3501,2018-10-05,6.696331507143625,1.8555577935331398,11.52043855408744,0.0
3501,2018-10-06,7.544407070218782,5.190493966412434,9.87976823504136,1.9355059619722847
3501,2018-10-07,9.151886167508147,7.728520114942527,10.55858510581158,0.05912557739821678
3501,2018-10-08,9.031259623303614,5.856700281089985,12.183596743295018,12.678792253016796
3501,2018-10-09,17.690033614423317,8.261756767644219,27.11831046120243,2.243793416765138
3501,2018-10-10,19.614687399291007,13.045542396247358,26.14033037025101,3.4572969259139903
3501,2018-10-11,12.14118057793533,9.459536470082718,14.778380241343505,2.3207285959823842
3501,2018-10-12,8.487748639309629,5.514687399291009,11.383032101550471,0.0
3501,2018-10-13,6.144448920399612,2.8405825903247752,9.427035440613027,0.022222222222222227
3501,2018-10-14,7.190373563218392,0.4638803845740681,13.9066980431124,0.0
3501,2018-10-15,7.959126472589251,3.63243187596233,12.233935796899061,3.3290196315393707
3501,2018-10-16,5.734275745694133,1.9902314516417805,9.468151340996167,0.0
3501,2018-10-17,5.56667472338597,2.249914509256276,8.832492077559351,0.17757725498621404
3501,2018-10-18,1.9359627331972644,-1.9848157696852509,5.845630124968669,0.0
3501,2018-10-19,9.371677722275932,2.4446422816629068,16.266322241916427,2.4547597307265367
3501,2018-10-20,8.872472204318402,5.216424293694276,12.506297892720307,0.471576565689118
3501,2018-10-21,1.6594308375407312,-0.5690892774017975,3.8676135549826327,0.02410704694381781
3501,2018-10-22,1.9536716260249936,-2.333333333333333,6.1693972231174135,0.0
3501,2018-10-23,5.395291518960147,0.6299081086403838,10.155118926128836,0.0
3501,2018-10-24,4.368252497582984,0.06815581695133742,8.601682511547965,0.012996831023740468
3501,2018-10-25,1.8020880330862603,-0.460708722741433,4.016770061231068,0.0
3501,2018-10-26,0.12485162208615315,-5.181000689297097,5.442757456941312,0.0
3501,2018-10-27,1.5100675421634977,-1.4214821230350558,4.429563683890142,10.345830647760232
3501,2018-10-28,1.4035718122247287,-0.17926245210727967,2.9540151555842016,4.9743391252193225
3501,2018-10-29,3.319857889864645,0.9575254155303692,5.626634808643366,1.272497852502356
3501,2018-10-30,3.0828980466931646,-0.5728634028001576,6.710881270813192,0.5322595516883303
3501,2018-10-31,2.441929629032836,-0.1554454470584022,4.994860260679629,10.68034831883124
3501,2018-11-01,5.2888184256191835,2.990682021349319,7.541578587579534,11.253284955566073
3501,2018-11-02,3.5715819368353205,2.657743850037598,4.4706386292834885,2.8929040444730902
3501,2018-11-03,3.6278802771511436,2.6312506713932757,4.594846832814123,3.4372441991621017
3501,2018-11-04,3.2752549056468645,-0.32524282056790915,6.839691427650663,0.0
3501,2018-11-05,3.4417192591398997,0.5923595445268021,6.2420218337093125,1.0630993303971068
3501,2018-11-06,8.697573808500735,4.579460289325742,12.722185743187596,5.677885200701829
3501,2018-11-07,8.624192082197036,5.78557882358828,11.466666666666667,0.5111111111111111
3501,2018-11-08,4.3422642066817065,0.9050654384645682,7.717409003831418,0.0194952465356107
3501,2018-11-09,0.2049598059225838,-3.4004968310237405,3.742807363841443,9.581423443262793
3501,2018-11-10,0.8128992552010598,-1.2714709331471337,2.8991542682708484,0.20114024957926024
3501,2018-11-11,-2.85545439896874,-6.203466179682745,0.5693927471622445,0.06666666666666668
3501,2018-11-12,0.5871052207541089,-4.729118102553085,5.914439655172415,2.4332136015325667
3501,2018-11-13,-1.3689526049354914,-5.092987898955023,2.3773049113062625,3.305752791746937
3501,2018-11-14,-8.828272370823932,-11.431536237333047,-6.214839805564507,0.06855149138826226
3501,2018-11-15,-8.415818696959931,-12.264975203208365,-4.545382380850073,8.168056003151072
3501,2018-11-16,-2.985114763490529,-6.9338711193468665,0.951588068893902,7.851086314319477
3501,2018-11-17,-1.7544576037526407,-6.004005308482831,2.528423434310882,0.4446458624270421
3501,2018-11-18,-8.471973135317077,-15.58853103627314,-1.3193540301500342,0.08888888888888889
3501,2018-11-19,-1.4280781143696066,-5.0094285995631465,2.1699394850861182,1.0250494593046156
3501,2018-11-20,-5.621772164929996,-7.640827201274752,-3.5712686199735018,3.941615416979984
3501,2018-11-21,-7.9342222580298625,-13.686701937193398,-2.1336278511834417,0.5197951355319225
3501,2018-11-22,-14.522416478676549,-19.36066329179647,-9.63699735023454,0.0
3501,2018-11-23,-12.36066329179647,-21.21032110502381,-3.4786145575965914,0.022222222222222227
3501,2018-11-24,-4.091273230207325,-10.92972056611881,2.78239315895012,6.455264618469582
